Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
TNK	Teekay Tankers Ltd	Consumer Services	Marine Transportation	0	-0.21	7.55	179200000	0.12	29.72	0.64	0.32
TNP	Tsakos Energy Navigation Ltd	Transportation	Marine Transportation	23.05	0.2	4.44	84370050	0.2	2.5	0.74	0.25
TNP-B	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TNP-C	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TNP-D	Tsakos Energy Navigation Limit			0	0	0	0	0	0	0	0
TNP-E	Tsakos Energy Navigation Ltd			0	0	0	0	0	0	0	0
TOL	Toll Brothers Inc	Capital Goods	Homebuilding	16.97	2.68	0.71	158322400	0.32	1.05	1.27	1.62
TOO	Teekay Offshore Partners LP	Consumer Services	Marine Transportation	4.57	0.57	1.53	153858800	0.04	1.83	0.37	0.53
TOO-A	Teekay Offshore Partners LP			0	0	0	0	0	0	0	0
TOO-B	Teekay Offshore Partners LP			0	0	0	0	0	0	0	0
TOO-E	Teekay Offshore Partners LP 8.875% Cum Red Perp			0	0	0	0	0	0	0	0
TOT	Totalfinaelf S.A.	Energy	Oil & Gas Production	18.89	2.9	5.4	2490873000	2.93	27.9	0.97	1.26
TOWR	Tower International	Capital Goods	Auto Parts:O.E.M.	7.99	3.44	1.67	20520950	0.48	0.79	0.31	2.31
TPB	Turning Point Brands			11.28	1.59	0	19028970	0	0	1.4	8.14
TPC	Tutor Perini Corp	Basic Industries	General Bldg Contractors - Nonresidential Bldgs	14.16	2.03	0	49652780	0	1.24	0.28	0.87
TPG.E	Tpg Pace Energy Holdings Corp			0	0	0	0	0	0	0	0
TPG.F	Tpg Pace Energy Holdings Corp Warrant			0	0	0	0	0	0	0	0
TPG.H	Tpg Pace Holdings Corp			0	0	0	0	0	0	0	0
TPG.I	Tpg Pace Holdings Corp Warrants			0	0	0	0	0	0	0	0
TPGE	Tpg Pace Energy Holdings Corp Class A			0	0	0	65000000	0	0	0	0
TPGH	Tpg Pace Holdings Corp Class A Ordinary Shares			0	0	0	45000510	0	0	0	0
TPH	Tri Pointe Homes Inc			20.46	0.84	0	151480000	0	1.51	1.11	1.44
TPL	Texas Pacific Land Trust	Finance	Real Estate	60.9	6.51	0.09	7847591	0.35	0	37.47	63.12
TPR	Tapestry Inc			0	0	0	7230	0	0	0	0
TPRE	Third Point Reinsurance Ltd Co			8.64	1.93	0	102994000	0	0.4	1.87	1.11
TPVG	Triplepoint Venture Growth Bdc			0	1.38	10.56	0	1.44	0.85	0	0
TPVY	Triplepoint Venture Growth Bdc Corp 5.75% Notes			0	0	0	2600157	0	0	0	0
TPX	Tempur-Pedic International Inc	Consumer Durables	Home Furnishings	18.39	3.55	0	53971180	0	1.08	1.2	164.33
TPZ	Tortoise Power and Energy			0	0	0	0	0	0	0	0
TR	Tootsie Roll Industries	Consumer Non-Durables	Specialty Foods	32.98	1.08	1.01	63187590	0.36	0	4.3	3.19
TRC	Tejon Ranch Company	Finance	Real Estate	0	-0.09	0	20864750	0	0	10.89	1.34
TRCO	Tribune Media Corp			73.48	0.56	2.44	87297700	1	-3.85	1.87	1.22
TREC	Trecora Resources			74.12	0.17	0	24303170	0	2.33	1.34	1.83
TREX	Trex Company	Basic Industries	Forest Products	34.19	2.61	0	29385370	0	1.19	5.17	13.68
TRGP	Targa Resources	Public Utilities	Natural Gas Distribution	0	-1.82	8.95	215644300	3.64	-5.57	1.15	1.36
TRI	Thomson Reuters Corp	Consumer Services	Publishing	11.55	4.07	2.91	714802200	1.38	1.48	3.02	2.68
TRK	Speedway Motorsports	Consumer Services	Services-Misc. Amusement & Recreation	20.39	0.96	3.06	41001020	0.6	10.11	1.57	0.99
TRN	Trinity Industries	Capital Goods	Railroads	19.72	1.63	1.65	151184500	0.52	2.56	1.19	1.21
TRNO	Terreno Realty Corp	Finance	Real Estate	77.34	0.47	2.45	52100380	0.88	5.62	15.44	2.05
TROX	Tronox Inc			67.59	0.4	0.67	119021100	0.18	0	1.42	3.19
TRP	Transcananda Pipelines	Public Utilities	Natural Gas Distribution	47.64	1	4.3	870906800	2.01	4.77	3.57	2.41
TRQ	Turquoise Hill Resources Ltd			50.5	0.06	0	2013201000	0	38.25	6.9	0.7
TRTN	Triton International Ltd			54.56	0.71	4.69	74457080	1.8	1.99	2.71	1.7
TRTX	Tpg Re Finance Trust Inc			0	2.26	6.89	60072500	1.32	0	0	0
TRU	Transunion	Energy	Oil & Gas Production	46.26	1.16	0	181953500	0	2.23	5.16	6.79
TRV	The Travelers Companies Inc	Finance	Property-Casualty Insurers	13.05	10.04	2.18	275980400	2.88	-19.33	1.29	1.53
TS	Tenaris S.A.	Basic Industries	Steel/Iron Ore	47.57	0.56	3.14	590090000	0.82	0.59	3.48	1.36
TSE	Trinseo S.A.			9.98	7.06	2.01	43718950	1.44	1.57	0.76	5.58
TSI	Tcw Strategic	Finance	Closed-End Fund - Debt	0	0.26	0	0	0	0	0	0
TSLF	THL Credit Senior Loan Fund			0	0	0	0	0	0	0	0
TSLX	Tpg Specialty Lending Inc			0	2.47	7.59	0	1.56	3.55	0	0
TSM	Taiwan Semiconductor Manufacturing	Technology	Semiconductors	18.86	2.23	2.75	5186002000	1.16	1.27	6.61	4.78
TSN	Tyson Foods	Consumer Non-Durables	Meat/Poultry/Fish	14.98	4.74	1.26	366835600	0.9	1.73	0.7	2.59
TSQ	Townsquare Media Llc			13.6	0.75	0	18478090	0	0.9	0.37	0.48
TSS	Total System Services	Miscellaneous	Business Services	34.21	2.06	0.74	184229200	0.52	1.79	2.78	5.75
TSU	Tim Participacoes S.A.	Public Utilities	Telecommunications Equipment	32.5	0.58	0.5	483955800	0.09	0.89	1.82	1.64
TTC	Toro Company	Capital Goods	Tools/Hardware	26.96	2.37	1.1	107769400	0.7	1.36	2.76	10.39
TTI	Tetra Technologies	Energy	Oil & Gas Production	0	-0.58	0	115896300	0	0.2	0.42	1.35
TTM	Tata Motors Ltd	Capital Goods	Auto Manufacturing	20.16	1.62	0	679182000	0	0	0.54	2.62
TTP	Tortoise Pipeline & Energy Fund			0	0	0	0	0	0	0	0
TU	Telus Corp Non Voting Shares	Public Utilities	Telecommunications Equipment	21.16	1.72	4.31	594007700	1.58	4.41	2.04	3.15
TUP	Tupperware Corp	Consumer Non-Durables	Plastic Products	19.73	3.09	4.43	50819670	2.72	1.08	1.39	13.36
TV	Grupo Televisa S.A.	Consumer Services	Broadcasting	54.98	0.41	0.39	495563400	0.09	1.1	2.18	2.45
TVC	Tennessee Valley Authority	Public Utilities	Electric Utilities: Central	0	0	0	0	0	0	0	0
TVE	Tennessee Valley Authority	Public Utilities	Electric Utilities: Central	0	0	0	0	0	0	0	0
TVPT	Travelport Worldwide Ltd			18.59	0.84	1.94	124195600	0.3	1.54	0.8	0
TWI	Titan International	Basic Industries	Steel/Iron Ore	0	-0.73	0.21	59700000	0.02	-1.26	0.45	1.68
TWLO	Twilio			0	-0.52	0	91903720	0	-7.13	8.57	8.05
TWN	Taiwan Fund	Finance	Closed-End Fund - Foreign	0	3.45	0	0	0	0	0	0
TWO	Two Harbors Investments Corp	Consumer Services	Real Estate Investment Trusts	6.43	1.53	10.68	349238600	1.04	3.45	5.12	0.99
TWO-A	Two Harbors Investment Corp			0	0	0	0	0	0	0	0
TWO-B	Two Harbors Investment Corp			0	0	0	0	0	0	0	0
TWO-C	Two Harbors Investment Corp Cum Red Pfd Ser C FI			0	0	0	0	0	0	0	0
TWTR	Twitter Inc			0	-0.63	0	732933600	0	1.47	6.06	3.15
TWX	Time Warner Inc	Consumer Services	Movies/Entertainment	18.33	5.39	1.63	777811500	1.61	1.75	2.56	2.96
TX	Ternium S.A.	Basic Industries	Steel/Iron Ore	7.38	4.37	3.1	196279100	1	0.25	0.79	1.34
TXT	Textron Inc	Capital Goods	Aerospace	16.21	3.27	0.15	264755800	0.08	2.97	1.03	2.51
TY	Tri Continental Corp	Finance	Closed-End Fund - Debt	0	3.23	0	0	0	0	0	0
TY.P	Tri Contl Cp 2.50 Pr	Consumer Services	Miscellaneous	0	0	0	0	0	0	0	0
TYG	Tortoise Energy Infrastructure Corp	Finance	Closed-End Fund - Equity	0	9.93	0	0	0	0	0	0
TYL	Tyler Technologies	Technology	Computer Software: Prepackaged Software	54.02	3.34	0	37320470	0	2.88	8.52	6.66
UA	Under Armour Inc Class C Comm	Consumer Non-Durables	Apparel	29.15	0.49	0	440972200	0	7.92	1.3	3.19
UAA	Under Armour			32.47	0.49	0	440773100	0	7.91	1.45	3.57
UAL	United Continental Holdings	Transportation	Air Freight/Delivery Services	8.33	7.24	0	304232400	0	39.58	0.49	2.07
UAN	Cvr Partners LP	Basic Industries	Agricultural Chemicals	0	-0.37	12.6	113281600	0.46	-1.52	1.19	0.68
UBA	Urstadt Biddle Properties Inc	Consumer Services	Real Estate Investment Trusts	20.86	1.05	4.87	37704020	1.06	2.83	6.72	2.02
UBP	Urstadt Biddle Properties Inc	Consumer Services	Real Estate Investment Trusts	17.68	1.05	5.17	37704260	0.94	0	5.61	1.69
UBP-G	Urstadt Biddle Properties Inc			0	0	0	0	0	0	0	0
UBP-H	Urstadt Biddle Properties Inc Pfd.			0	0	0	0	0	0	0	0
UBS	UBS Group Ag	Finance	Major Banks	15.71	1.08	7.09	3716637000	1.21	1.17	2.09	1.17
UDR	United Dominion Realty Trust	Consumer Services	Real Estate Investment Trusts	34.82	1.11	3.22	267463000	1.24	-4.47	10.45	3.6
UE	Urban Edge Properties			23.49	1.02	3.69	107666500	0.88	6.22	6.76	3.8
UFI	Unifi Inc	Consumer Non-Durables	Textiles	21.83	1.78	0	18250130	0	1.17	1.05	1.88
UFS	Domtar Corp	Basic Industries	Paper	17.27	2.62	3.76	62707000	1.66	5.82	0.55	1
UGI	Ugi Corp	Public Utilities	Natural Gas Distribution	22.06	2.2	2.06	173473600	1	2.68	1.4	2.63
UGP	Ultrapar Participacoes S.A.	Public Utilities	Oil/Gas Transmission	30.13	0.82	2.3	543249800	0.55	2.07	0.54	4.63
UHS	Universal Health Services	Health Care	Hospital/Nursing Management	14.07	7.36	0.39	95661420	0.4	1.8	0.98	2.06
UHT	Universal Health Realty Income Trust	Consumer Services	Real Estate Investment Trusts	23.16	3.23	3.61	13636360	2.64	0	13.44	4.76
UIS	Unisys Corp	Technology	EDP Services	0	-2.07	0	50468610	0	-0.49	0.16	0
UL	Unilever Plc	Consumer Non-Durables	Packaged Foods	22.77	2.44	3.05	2812534000	1.66	0	2.4	8.01
UMC	United Microelectronics Corp	Technology	Semiconductors	19.54	0.13	3.24	2440945000	0.08	1.06	1.23	0.88
UMH	Umh Properties			0	-0.09	4.79	33894810	0.72	-13.62	4.8	2.94
UMH-B	Umh Properties Inc			0	0	0	0	0	0	0	0
UMH-C	Umh Properties Inc			0	0	0	0	0	0	0	0
UMH-D	Umh Properties Inc Cum Red Pfd Ser D			0	0	0	0	0	0	0	0
UN	Unilever Nv	Consumer Non-Durables	Packaged Foods	23.36	2.44	2.96	2812533000	1.69	0	2.46	8.23
UNF	Unifirst Corp	Consumer Services	Other Consumer Services	29.63	5.43	0.09	20273630	0.15	3.05	2.11	2.26
UNH	Unitedhealth Group Inc	Health Care	Hospital And Medical Service Plans	24.14	8.81	1.43	988993400	3	1.41	1.05	4.37
UNM	Unumprovident Corp	Finance	Accident &Health Insurance	12.63	4.15	1.74	225738800	0.92	2.52	1.06	1.28
UNP	Union Pacific Corp	Transportation	Railroads	21.23	5.51	2.08	800392900	2.42	1.57	4.5	4.76
UNT	Unit Corp	Energy	Oil & Gas Production	346.73	0.05	0	52885740	0	0.77	1.36	0.73
UNVR	Univar Inc			0	-0.5	0	140667600	0	0.23	0.51	4.27
UPS	United Parcel Service	Transportation	Trucking Freight/Courier Services	29.69	4.07	2.78	866004200	3.32	2.39	1.64	83.1
URI	United Rentals	Technology	Diversified Commercial Services	21.2	6.88	0	84555300	0	0.87	2	6.13
USA	Liberty All-Star Equity Fund	Finance	Closed-End Fund - Equity	0	0.46	0	0	0	0	0	0
USAC	USA Compression Partners LP			480.61	0.03	13.04	61573770	2.1	-64.4	3.58	1.42
USB	U.S. Bancorp	Finance	Major Banks	16.45	3.31	2.22	1672851000	1.2	2.49	4.62	2.13
USB-A	U.S. Bancorp Depositary Shares	Finance	Major Banks	0	0	0	0	0	0	0	0
USB-H	U.S. Bancorp Dep Sh			0	0	0	0	0	0	0	0
USB-M	U.S. Bancorp			0	0	0	0	0	0	0	0
USB-O	U.S. Bancorp			0	0	0	0	0	0	0	0
USDP	USD Partners LP			9.8	1.13	12.65	26359280	1.36	0	2.57	3.53
USFD	US Foods Holding			20.38	1.33	0	223655100	0	0.99	0.26	2.31
USG	USG Corp	Capital Goods	Building Materials	10.94	3.12	0	143359700	0	2.19	1.6	2.51
USM	United States Cellular Corp	Public Utilities	Telecommunications Equipment	64.27	0.57	0	85146900	0	2.48	0.81	0.85
USNA	Usana Health Sciences Inc	Consumer Durables	Specialty Chemicals	17.4	3.85	0	24477610	0	1.72	1.59	4.27
USPH	U.S. Physical Therapy			43.04	1.58	1.2	12581030	0.8	3.15	2.22	4.31
UTF	Cohen & Steers Infrastructure Fund	Finance	Closed-End Fund - Equity	0	1.81	0	0	0	0	0	0
UTI	Universal Technical Institute Inc	Consumer Services	Other Consumer Services	0	-0.88	0	24757010	0	-0.35	0.24	1.36
UTL	Unitil Corp	Public Utilities	Power Generation	25.14	2.08	2.77	14115060	1.44	5.66	1.88	2.44
UTX	United Technologies Corp	Capital Goods	Aerospace	18.14	6.57	2.33	798773800	2.8	3.3	1.65	3.37
UVE	Universal Insurance Holdings Inc			8.68	2.82	2.28	34846120	0.56	0	1.2	2.03
UVV	Universal Corp	Consumer Services	Farming/Seeds/Milling	41.65	1.37	3.76	25371830	2.16	0	0.71	1.13
UZA	United States Cellular Corp			0	2.84	0	0	0	0	0	0
UZB	United States Cellular Corpora			46.3316	0.572	0	85277550	0	0	0.5848	0.6149
UZC	United States Cellular Corpora			0	0	0	12000000	0	0	0	0
V	Visa Inc	Miscellaneous	Business Services	40.8	2.69	0.71	2286392000	0.78	1.63	14.13	9.51
VAC	Marriot Vacations Worldwide Cor			23.6	5.56	1.07	27049680	1.4	1.55	2.6	3.68
VALE	Vale S.A.	Basic Industries	Precious Metals	14.44	0.69	2.88	5153846000	0.29	-0.9	1.58	1.21
VAR	Varian Medical Systems	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	35.01	3.04	0	91772450	0	3	2.93	6.89
VBF	Invesco Van Kampen Bond Fund	Finance	Closed-End Fund - Debt	0	2	0	0	0	0	0	0
VCO	Vina Concha Y Toro	Consumer Non-Durables	Beverages (Production/Distribution)	19.22	1.84	2.3	37330320	0.82	1.92	1.28	1.6
VCRA	Vocera Communications Inc			0	-0.9	0	29104000	0	12.16	6.07	8.82
VCV	Invesco California Value Muni Income Trust	Consumer Services	Miscellaneous	0	0.02	0	0	0	0	0	0
VEC	Vectrus Inc			15.29	2.09	0	11075070	0	0	0.31	2.63
VEDL	Vedanta Ltd			16.54	1.27	5.72	928469200	1.2	0	1.64	2.06
VEEV	Veeva Systems Inc			76.01	0.78	0	140646000	0	3.13	13.55	10.9
VER	Vereit Inc			0	-0.12	7.1	973384000	0.55	0	5.39	0.92
VER-F	Vereit Inc			0	0	0	0	0	0	0	0
VET	Vermilion Energy Inc			66.53	0.51	5.97	121131700	2.07	3.79	5.04	2.94
VFC	V.F. Corp	Consumer Non-Durables	Apparel	27.05	2.62	2.4	393653100	1.68	3.14	2.31	7.61
VG	Vonage Holdings	Public Utilities	Telecommunications Equipment	102.62	0.08	0	227771000	0	3.01	1.86	3.83
VGI	Virtus Global Multi-Sector Inc			0	0	0	0	0	0	0	0
VGM	Invesco Trust For Investment Grade Municipals	Consumer Services	Miscellaneous	0	0.07	0	0	0	0	0	0
VGR	Vector Group Ltd	Consumer Non-Durables	Farming/Seeds/Milling	59.29	0.35	7.35	135122200	1.52	2.95	2.15	0
VHI	Valhi Inc	Basic Industries	Major Chemicals	44.44	0.09	2	340000000	0.08	0.45	0.77	0
VICI	Vici Properties Inc			0	0	0	0	0	0	0	0
VIPS	Vipshop Holdings Ltd			15.89	0.52	0	587804900	0	32.59	0.5	4.48
VIV	Telecomunicacoes De Sao Paulo S/A Ads	Public Utilities	Telecommunications Equipment	21.15	0.75	1.51	1688917000	0.24	1.2	1.97	1.23
VJET	Voxeljet Ag			0	-0.75	0	18600400	0	0	3.76	1.68
VKQ	Invesco Muni Trust	Consumer Services	Miscellaneous	0	0.05	0	0	0	0	0	0
VLO	Valero Energy Corp	Energy	Integrated oil Companies	19.19	4.05	3.6	441672000	2.8	0.72	0.43	1.69
VLP	Valero Energy Partners LP			13.95	3.02	4.7	68138660	1.92	1.52	6.76	17.23
VLRS	Controladora Vuela Compaia De			177.67	0.06	0	101313300	0	4.18	0.73	2.12
VLT	Invesco High	Finance	Closed-End Fund - Debt	0	3.12	0	0	0	0	0	0
VLY	Valley National Bancorp	Finance	Major Banks	16.77	0.7	3.78	264054500	0.44	3.33	4.34	1.33
VLY-A	Valley National Bancorp	Finance	Major Banks	0	0	0	0	0	0	0	0
VLY-B	Valley National Bancorp [Nj] Non Cum Perp Pfd Se			0	0	0	0	0	0	0	0
VLY.W	Valley National Bancorp			0	0	0	0	0	0	0	0
VMC	Vulcan Materials Company	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	39.42	3.11	0.81	132298900	1	1.97	4.4	3.53
VMI	Valmont Industries	Capital Goods	Metal Fabrications	19.79	8.07	0.94	22590740	1.5	2.3	1.37	3.4
VMO	Invesco Muni Opportunity Trust	Consumer Services	Miscellaneous	0	0.08	0	0	0	0	0	0
VMW	Vmware Inc	Technology	Computer Software: Prepackaged Software	43.55	2.78	0	408944400	0	2.03	6.86	5.67
VNCE	Vince Holding Corp			0	-3.61	0	49478260	0	0	0.82	0
VNO	Vornado Realty Trust	Consumer Services	Real Estate Investment Trusts	15.75	4.63	3.29	189522800	2.4	2.45	5.13	2.35
VNO-K	Vornado Realty Trust			0	0	0	0	0	0	0	0
VNO-L	Vornado Realty Trust			0	0	0	0	0	0	0	0
VNO-M	Vornado Realty Trust Redeemable Pfd Ser M			0	0	0	0	0	0	0	0
VNTR	Venator Materials Plc Ordinary Shares			0	0.04	0	106408700	0	0	0	0
VOC	Voc Energy Trust			7.25	0.48	12.39	17000000	0.44	0	6.94	0.7
VOYA	VOYA Financial Inc			0	-3.93	0.1	179695200	0.04	1.2	0.73	0.54
VPG	Vishay Precision Group	Capital Goods	Electrical Products	33.91	0.72	0	13290800	0	1.66	1.4	1.78
VPV	Invesco Pennsylvania Muni	Consumer Services	Miscellaneous	0	0.02	0	0	0	0	0	0
VR	Validus Holdings	Finance	Property-Casualty Insurers	14.13	3.63	2.97	79414640	1.52	215.83	1.63	1.06
VR-A	Validus Holdings Ltd			0	0	0	0	0	0	0	0
VR-B	Validus Holdings Ltd			0	0	0	0	0	0	0	0
VRS	Verso Corp	Basic Industries	Paper	4.01	1.78	0	34455180	0	0	0.1	0.35
VRTV	Veritiv Corp			0	-0.09	0	15700160	0	0.96	0.06	0.92
VRX	Valeant Pharmaceuticals Intl	Consumer Durables	Major Pharmaceuticals	0	-3.27	0	348816800	0	-0.33	0.44	1.03
VSH	Vishay Intertechnology	Capital Goods	Electrical Products	41.37	0.53	1.15	146330300	0.25	0.77	1.32	1.85
VSI	Vitamin Shoppe Inc	Consumer Non-Durables	Food Chains	0	-6.39	0	23222680	0	-0.19	0.09	0.37
VSLR	Vivint Solar Inc			7.88	0.48	0	114464000	0	0.01	2	0.72
VSM	Versum Materials Inc			23.31	1.77	0.49	108822100	0.2	2.68	4.12	0
VST	Vistra Energy Corp			11.88	1.71	0	427586200	0	-0.55	1.58	1.32
VSTO	Vista Outdoor Inc			0	-4.95	0	56918090	0	0.7	0.5	0.98
VTA	Invesco Dynamic Credit Fund		Property & Casualty Insurance	0	0	0	0	0	0	0	0
VTN	Invesco Trust New York Muni	Finance	Closed-End Fund - Debt	0	-0.121	0	0	0	0	0	0
VTR	Ventas Inc	Consumer Services	Real Estate Investment Trusts	31.66	1.97	4.96	356160000	3.1	4.76	6.18	2.1
VTRB	Ventas Realty Limited Partner			0	0	0	0	0	0	0	0
VVC	Vectren Corp	Public Utilities	Natural Gas Distribution	25.31	2.7	2.47	83016100	1.68	4.31	2.18	3.14
VVI	Viad Corp	Miscellaneous	Business Services	18.8	3.17	0.67	20469800	0.4	1.58	0.93	3.1
VVR	Invesco Senior Income Trust	Finance	Closed-End Fund - Debt	0	0.93	0	0	0	0	0	0
VVV	Valvoline Inc			21.02	1.14	0.82	202500000	0.2	2.1	2.4	0
VZ	Verizon Communications Inc	Public Utilities	Telecommunications Equipment	12.56	3.89	4.83	4079394000	2.36	10.24	1.61	7.92
VZA	Verizon Communications Inc 5.9			6.94	3.89	0	4079318000	0	0	0.89	4.37
W	Wayfair Inc			0	-2.33	0	87194670	0	-2.31	1.42	465.91
WAAS	Aquaventure Holdings Ltd			0	-0.9	0	26432840	0	0.39	2.76	0.9
WAB	Wabtec Corp	Capital Goods	Railroads	26.84	2.84	0.63	95974820	0.48	4.46	2.22	2.84
WAC	Walter Investment Management Corp			0	-7.176	0	36548790	0	0.01	0.0185	0
WAGE	Wageworks Inc			58.81	1.1	0	39751550	0	2.46	5.9	4.35
WAIR	Wesco Aircraft Holdings Inc			0	-1.79	0	99579460	0	-1.16	0.66	1.37
WAL	Western Alliance Bancorporation	Finance	Major Banks	20.31	2.77	0	104177800	0	1.96	7.79	2.84
WALA	Western Alliance Bancorporation			0	0	0	7000000	0	0	0	0
WAT	Waters Corp	Capital Goods	Biotechnology: Laboratory Analytical Instruments	30.11	6.64	0	79799750	0	2.73	7.02	6.17
WBAI	500Wan.Com Ltd			0	-0.74	0	40766730	0	0	61.41	1.73
WBC	Wabco Holdings Inc	Capital Goods	Auto Manufacturing	25.06	5.99	0	53647500	0	2.09	2.81	9.78
WBK	Westpac Banking Corp	Finance	Commercial Banks	14.3	1.79	5.4	3347928000	1.39	0	5.25	1.8
WBS	Webster Financial Corp	Finance	Major Banks	23.21	2.4	1.86	92100540	1.04	2	5.26	2.07
WBS-F	Webster Financial Corp Pfd			0	0	0	0	0	0	0	0
WBT	Welbilt Inc			37.84	0.58	0	138749400	0	5.62	2.08	270.62
WCC	Wesco International	Consumer Non-Durables	Telecommunications Equipment	30.35	2.11	0	47968750	0	2.44	0.41	1.44
WCG	Wellcare Group	Health Care	Hospital And Medical Service Plans	32.68	5.69	0	44516130	0	1.73	0.53	3.77
WCN	Waste Connections Inc	Public Utilities	Environmental Services	61.11	1.18	0.67	263392200	0.48	2.67	4.32	3.28
WD	Walker & Dunlop	Finance	Finance: Consumer Services	12.16	4.52	0	31278410	0	1.22	2.62	2.4
WDR	Waddell & Reed Financial	Finance	Investment Bankers/Brokers/Service	12.54	1.59	5.03	83709270	1	-131.7	1.42	1.97
WEA	Western Asset Bond Fund	Finance	Closed-End Fund - Debt	0	1.826	0	0	0	0	0	0
WEC	Wisconsin Energy Corp	Public Utilities	Power Generation	22.24	3.05	3.09	315595500	2.08	4.25	2.79	2.32
WES	Western Gas Partners LP	Public Utilities	Natural Gas Distribution	34.22	1.4	7.69	152673400	3.62	5.16	3.53	1.87
WEX	Wex Inc			72.86	1.66	0	42877250	0	1.52	4.49	3.35
WF	Woori Finance Holdings Co Ltd	Finance	Commercial Banks	0	4.31	4.34	0	1.3	0	0	0
WFC	Wells Fargo & Company	Finance	Major Banks	14.44	3.87	2.8	4927868000	1.56	1.86	3.22	1.5
WFC-J	Wells Fargo Pfd J			0	0	0	0	0	0	0	0
WFC-L	Wells Fargo Pfd L			0	0	0	0	0	0	0	0
WFC-N	Wells Fargo & Company Dep Shs R			0	0	0	0	0	0	0	0
WFC-O	Wells Fargo & Company			0	0	0	0	0	0	0	0
WFC-P	Wells Fargo & Company Ser P			0	0	0	0	0	0	0	0
WFC-Q	Wells Fargo & Co			0	0	0	0	0	0	0	0
WFC-R	Wells Fargo			0	0	0	0	0	0	0	0
WFC-T	Wells Fargo & Company Series T			0	0	0	0	0	0	0	0
WFC-V	Wells Fargo & Company Depositar			0	0	0	0	0	0	0	0
WFC-W	Wells Fargo & Company			0	0	0	0	0	0	0	0
WFC-X	Wells Fargo & Company			0	0	0	0	0	0	0	0
WFC-Y	Wells Fargo & Co. Dep Shs Repstg 1/1000Th Int No			0	0	0	0	0	0	0	0
WFC.W	Wells Fargo and Co			0	0	0	0	0	0	0	0
WFE-A	Wells Fargo Real Estate Invest			0	0	0	0	0	0	0	0
WFT	Weatherford International Ltd	Energy	Oil & Gas Production	0	-3.09	0	987767600	0	0.13	0.58	2.16
WG	Willbros Group	Energy	Oilfield Services/Equipment	0	-0.73	0	63302320	0	-2.7	0.27	1.66
WGL	WGL Holdings Inc	Public Utilities	Oil/Gas Transmission	24.49	3.51	2.38	51180640	2.04	3.88	1.84	2.89
WGO	Winnebago Industries	Consumer Non-Durables	Homebuilding	24.2	2	0.84	31578950	0.4	2.83	1.12	3.63
WGP	Western Gas Eqty Partners LP			24.03	1.63	5.58	219037900	2.15	1.28	4.15	7.88
WHD	Cactus Inc. Class A			0	0	0	0	0	0	0	0
WHG	Westwood Holdings Group Inc	Finance	Investment Managers	20.8	3.2	3.72	8187970	2.48	0	4.21	3.61
WHR	Whirlpool Corp	Consumer Durables	Consumer Electronics/Appliances	16.16	9.99	2.41	72981850	4.4	1.34	0.56	2.49
WIA	U.S. Treasury Inflation Prot Secs Fd	Finance	Closed-End Fund - Debt	0	0.38	0	0	0	0	0	0
WIT	Wipro Ltd	Technology	EDP Services	18.57	0.28	0.4	4845560000	0.02	2.39	2.93	2.85
WIW	U.S Treasury Inflation Prot Secs Fd 2	Finance	Closed-End Fund - Debt	0	0.22	0	0	0	0	0	0
WK	Workiva Llc			0	-0.89	0	41826010	0	0	4.82	0
WLH	William Lyon Homes			21.49	1.16	0	31945930	0	1.26	0.51	1.09
WLK	Westlake Chemical Corp	Basic Industries	Major Chemicals	24.17	3.5	0.99	129005600	0.84	1.58	1.58	2.85
WLKP	Westlake Chemical Partners LP			15.73	1.42	6.45	27059060	1.46	0.23	0.55	1.74
WLL	Whiting Petroleum Corp	Energy	Oil & Gas Production	0	-3.13	0	362542900	0	-0.38	1.65	0.4
WM	Waste Management	Public Utilities	Environmental Services	28.19	2.92	2.09	440043700	1.7	2.48	2.53	6.52
WMB	Williams Companies	Public Utilities	Natural Gas Distribution	45.14	0.63	4.16	826694600	1.2	3.34	2.93	2.83
WMC	Western Asset Mortgage Capital			12.51	0.82	12.23	41919180	1.24	1.66	7.1	0.95
WMK	Weis Markets	Consumer Services	Food Chains	12.86	3.05	3.1	27020140	1.2	0	0.31	1.11
WMLP	Westmoreland Resource Partners LP			0	-1.04	17.34	18644230	0.53	0	0.18	0
WMS	Advanced Drainage Systems Inc	Consumer Durables	Miscellaneous manufacturing industries	37.53	0.49	1.5	55135140	0.28	1.57	0.82	4.11
WMT	Wal-Mart Stores	Consumer Services	Department/Specialty Retail Stores	21.18	4.16	2.3	2987184000	2.04	3.05	0.54	3.47
WNC	Wabash National Corp	Capital Goods	Construction/Ag Equipment/Trucks	14.46	1.55	1.05	58876000	0.24	1.05	0.78	2.86
WNS	Wns Ltd	Miscellaneous	Business Services	47.55	0.8	0	50539620	0	1.32	2.91	4.22
WOR	Worthington Industries	Capital Goods	Steel/Iron Ore	16.39	2.83	1.81	62890370	0.84	0.36	0.93	2.99
WOW	Wideopenwest Inc			13.67	0.96	0	88482070	0	0.2	0.98	0
WP	Worldpay Inc.			0	0	0	0	0	0	0	0
